Scientifc_name,Status,Senior_Junior_synonym,Combination
"Paratilapia calliura Boulenger, 1901",synonym,senior,original
"Aristochromis christyi Trewavas, 1935",accepted,senior,original
"Cyathochromis obliquidens Trewavas, 1935",accepted,senior,original
"Diplotaxodon argenteus Trewavas, 1935",accepted,senior,original
"Diplotaxodon ecclesi Burgess & Axelrod, 1973",accepted,senior,original
"Diplotaxodon greenwoodi Stauffer & McKaye, 1986",accepted,senior,original
"Diplotaxodon limnothrissa Turner, 1994",accepted,senior,original
"Diplotaxodon aeneus Turner & Stauffer, 1998",accepted,senior,original
"Diplotaxodon apogon Turner & Stauffer, 1998",accepted,senior,original
"Diplotaxodon macrops Turner & Stauffer, 1998",accepted,senior,original
"Genyochromis mento Trewavas, 1935",accepted,senior,original
"Labidochromis vellicans Trewavas, 1935",accepted,senior,original
"Labidochromis caeruleus Fryer, 1956",accepted,senior,original
